compound_id,success,message
DEC_0150,True,OK
DEC_0028,True,OK
DEC_2536,True,OK
DEC_4700,True,OK
DEC_4261,True,OK
DEC_2036,True,OK
DEC_2599,True,OK
DEC_3109,True,OK
DEC_2879,True,OK
DEC_0078,True,OK
DEC_4009,True,OK
DEC_0808,True,OK
DEC_1964,True,OK
DEC_1752,True,OK
DEC_4078,True,OK
DEC_2332,True,OK
DEC_2003,True,OK
DEC_1383,True,OK
DEC_3087,True,OK
DEC_4200,True,OK
DEC_1851,True,OK
DEC_4769,True,OK
DEC_2955,True,OK
DEC_4509,True,OK
DEC_4109,True,OK
DEC_1625,False,Timeout
DEC_2939,True,OK
DEC_0420,True,OK
DEC_0115,True,OK
DEC_0987,True,OK
DEC_0614,True,OK
DEC_4464,True,OK
DEC_1227,True,OK
DEC_2312,True,OK
DEC_0875,True,OK
DEC_3130,True,OK
DEC_3845,True,OK
DEC_1368,True,OK
ACT_061,True,OK
DEC_0440,True,OK
DEC_3991,True,OK
DEC_2608,True,OK
DEC_0351,True,OK
DEC_0615,True,OK
DEC_3171,True,OK
DEC_4104,True,OK
DEC_3499,True,OK
DEC_0433,True,OK
DEC_3858,False,Empty PDBQT
DEC_3417,True,OK
DEC_1036,True,OK
ACT_012,True,OK
DEC_2342,True,OK
DEC_3602,True,OK
DEC_0505,True,OK
DEC_3072,True,OK
DEC_4397,True,OK
DEC_0855,True,OK
DEC_3231,True,OK
DEC_0785,True,OK
DEC_4732,True,OK
DEC_4461,True,OK
DEC_2171,True,OK
DEC_3035,True,OK
DEC_4255,True,OK
DEC_0182,True,OK
DEC_4381,True,OK
DEC_2213,True,OK
DEC_3124,True,OK
DEC_0416,True,OK
DEC_0898,True,OK
DEC_1267,True,OK
DEC_3123,True,OK
DEC_0108,True,OK
ACT_088,True,OK
DEC_2346,True,OK
DEC_4621,True,OK
DEC_2529,True,OK
DEC_0769,True,OK
DEC_2615,True,OK
DEC_4727,True,OK
DEC_3547,True,OK
DEC_3276,True,OK
DEC_3374,True,OK
DEC_0401,True,OK
DEC_0678,True,OK
DEC_1031,True,OK
DEC_1531,True,OK
DEC_0149,True,OK
DEC_4084,True,OK
DEC_2542,True,OK
DEC_4002,True,OK
DEC_1405,True,OK
DEC_4451,True,OK
DEC_0307,True,OK
DEC_1386,True,OK
DEC_4456,True,OK
DEC_0868,True,OK
DEC_1722,True,OK
DEC_1717,True,OK
DEC_0790,True,OK
DEC_1418,True,OK
DEC_3666,True,OK
DEC_0035,True,OK
DEC_1046,True,OK
DEC_3884,True,OK
DEC_2422,True,OK
DEC_1905,True,OK
DEC_3315,True,OK
DEC_0306,False,Timeout
DEC_2583,True,OK
DEC_3843,True,OK
DEC_3768,True,OK
DEC_2877,True,OK
DEC_2941,True,OK
DEC_2306,True,OK
DEC_4714,True,OK
DEC_4152,True,OK
DEC_2753,True,OK
DEC_2944,True,OK
DEC_2647,True,OK
DEC_1420,True,OK
DEC_1759,True,OK
DEC_1492,True,OK
DEC_0456,True,OK
DEC_2102,True,OK
DEC_3739,True,OK
DEC_0299,True,OK
DEC_0376,True,OK
DEC_1918,True,OK
DEC_1147,True,OK
DEC_0053,True,OK
DEC_0086,True,OK
DEC_0473,True,OK
DEC_0378,True,OK
DEC_3955,True,OK
DEC_2560,True,OK
DEC_3662,True,OK
DEC_2772,True,OK
DEC_1802,True,OK
DEC_3275,True,OK
DEC_2503,True,OK
DEC_0159,True,OK
DEC_2553,True,OK
DEC_0807,True,OK
DEC_2399,True,OK
DEC_1244,True,OK
DEC_2200,True,OK
DEC_3522,True,OK
DEC_2438,True,OK
DEC_0003,True,OK
DEC_1832,True,OK
DEC_0858,True,OK
DEC_4210,True,OK
DEC_4566,True,OK
DEC_1422,True,OK
DEC_2516,True,OK
DEC_3269,True,OK
DEC_1461,True,OK
DEC_2295,True,OK
DEC_0974,True,OK
DEC_3979,True,OK
DEC_2968,True,OK
DEC_4139,True,OK
DEC_1410,True,OK
DEC_3936,True,OK
DEC_0407,True,OK
DEC_2098,True,OK
DEC_4580,True,OK
ACT_058,True,OK
DEC_1517,True,OK
DEC_3139,True,OK
DEC_3595,True,OK
DEC_3584,True,OK
DEC_4385,True,OK
DEC_3680,True,OK
DEC_3365,True,OK
DEC_1528,True,OK
DEC_3754,True,OK
DEC_2867,True,OK
DEC_2671,True,OK
DEC_3424,True,OK
DEC_0825,True,OK
DEC_2990,True,OK
DEC_0477,True,OK
DEC_0209,True,OK
DEC_1819,True,OK
DEC_0372,True,OK
DEC_3195,True,OK
DEC_1288,True,OK
DEC_3466,True,OK
DEC_2958,True,OK
DEC_3594,True,OK
DEC_3204,True,OK
DEC_4627,True,OK
DEC_4408,True,OK
DEC_0953,True,OK
DEC_0574,True,OK
DEC_3302,True,OK
DEC_1017,True,OK
DEC_1956,True,OK
DEC_4373,True,OK
DEC_1399,True,OK
DEC_4468,True,OK
DEC_2110,True,OK
DEC_3122,True,OK
DEC_0442,True,OK
DEC_0723,True,OK
DEC_0620,True,OK
DEC_3865,True,OK
DEC_2962,True,OK
DEC_4708,True,OK
DEC_4300,True,OK
DEC_0270,True,OK
DEC_0439,True,OK
DEC_2900,True,OK
DEC_1395,True,OK
DEC_2274,True,OK
DEC_0037,True,OK
DEC_4758,True,OK
DEC_3131,True,OK
DEC_1166,True,OK
DEC_0062,True,OK
DEC_2548,True,OK
DEC_2471,True,OK
DEC_3720,True,OK
DEC_0298,True,OK
DEC_4492,True,OK
DEC_0461,True,OK
DEC_3334,True,OK
DEC_4130,True,OK
DEC_2601,True,OK
DEC_3044,True,OK
DEC_2853,True,OK
DEC_2995,True,OK
DEC_2677,True,OK
DEC_0927,True,OK
DEC_2444,True,OK
DEC_0679,True,OK
DEC_2508,True,OK
DEC_0798,True,OK
DEC_1344,True,OK
DEC_3185,True,OK
DEC_2387,True,OK
DEC_0843,True,OK
DEC_3173,True,OK
DEC_3078,True,OK
DEC_1073,True,OK
DEC_4604,True,OK
DEC_3604,True,OK
DEC_3312,True,OK
DEC_1935,True,OK
DEC_2953,True,OK
DEC_2384,True,OK
DEC_3776,True,OK
DEC_4312,True,OK
DEC_4120,True,OK
DEC_3088,True,OK
DEC_2710,True,OK
DEC_3444,True,OK
DEC_4379,True,OK
ACT_034,True,OK
DEC_1025,True,OK
DEC_1522,True,OK
DEC_2597,True,OK
DEC_3300,True,OK
ACT_090,True,OK
DEC_1110,True,OK
DEC_4393,True,OK
DEC_1112,True,OK
DEC_2255,True,OK
DEC_1371,True,OK
DEC_3809,True,OK
DEC_1463,True,OK
DEC_0872,True,OK
DEC_0337,True,OK
DEC_1880,True,OK
DEC_4282,True,OK
DEC_4729,True,OK
DEC_0716,True,OK
DEC_1138,True,OK
DEC_4752,True,OK
DEC_4576,True,OK
DEC_0925,True,OK
DEC_2728,True,OK
DEC_4133,True,OK
DEC_2518,True,OK
DEC_1126,True,OK
DEC_2307,True,OK
DEC_1316,True,OK
DEC_1710,True,OK
DEC_0203,True,OK
DEC_0548,True,OK
DEC_2139,True,OK
DEC_2676,True,OK
DEC_1079,True,OK
DEC_3592,True,OK
DEC_4765,True,OK
DEC_3196,True,OK
DEC_3582,True,OK
ACT_039,True,OK
DEC_2632,True,OK
DEC_4226,True,OK
DEC_1783,True,OK
DEC_0941,True,OK
DEC_2513,True,OK
DEC_4100,True,OK
DEC_0852,True,OK
DEC_0487,True,OK
DEC_2289,True,OK
DEC_3639,True,OK
DEC_1939,True,OK
DEC_0887,True,OK
DEC_2699,True,OK
DEC_2439,True,OK
DEC_1467,True,OK
DEC_3467,True,OK
DEC_2397,True,OK
DEC_0224,True,OK
DEC_3972,True,OK
DEC_0597,True,OK
DEC_0638,True,OK
DEC_3147,True,OK
DEC_2693,True,OK
DEC_4366,True,OK
DEC_1588,True,OK
DEC_4490,True,OK
DEC_0901,True,OK
DEC_4308,True,OK
DEC_1665,True,OK
DEC_1436,True,OK
DEC_1369,True,OK
DEC_1102,True,OK
DEC_0130,True,OK
DEC_3162,True,OK
DEC_1229,True,OK
DEC_0089,True,OK
DEC_3896,True,OK
DEC_3601,True,OK
DEC_1127,True,OK
DEC_2743,True,OK
DEC_0582,True,OK
DEC_1718,True,OK
DEC_3782,True,OK
DEC_4367,True,OK
DEC_2784,True,OK
DEC_2496,True,OK
DEC_3015,True,OK
DEC_0304,True,OK
DEC_1678,True,OK
DEC_0271,True,OK
DEC_2959,True,OK
DEC_0832,True,OK
DEC_1078,True,OK
DEC_3673,True,OK
DEC_2704,True,OK
DEC_2486,True,OK
DEC_0862,True,OK
DEC_0181,False,Timeout
DEC_2430,True,OK
DEC_0048,True,OK
DEC_2117,True,OK
DEC_3474,True,OK
DEC_4301,True,OK
DEC_3011,True,OK
DEC_3535,True,OK
DEC_2844,True,OK
DEC_2468,True,OK
DEC_1198,True,OK
DEC_1457,True,OK
DEC_4402,True,OK
DEC_3420,True,OK
DEC_2663,True,OK
DEC_3392,True,OK
DEC_1246,True,OK
DEC_3389,True,OK
DEC_0229,True,OK
DEC_2562,True,OK
DEC_4761,True,OK
DEC_2738,True,OK
DEC_2453,False,Empty PDBQT
DEC_1287,True,OK
DEC_4475,False,Timeout
DEC_3102,True,OK
DEC_1824,True,OK
DEC_0207,True,OK
DEC_0533,True,OK
DEC_4214,True,OK
DEC_4154,True,OK
DEC_1580,True,OK
DEC_0491,True,OK
DEC_2860,True,OK
ACT_063,True,OK
DEC_1772,True,OK
DEC_3630,True,OK
DEC_2055,True,OK
DEC_0309,True,OK
DEC_1704,True,OK
DEC_3362,True,OK
DEC_3481,True,OK
DEC_4217,True,OK
DEC_3463,True,OK
DEC_4010,True,OK
DEC_2318,True,OK
DEC_4446,True,OK
DEC_0418,True,OK
DEC_0052,True,OK
DEC_1929,True,OK
DEC_0524,True,OK
DEC_2571,True,OK
DEC_3262,True,OK
DEC_3146,True,OK
DEC_2619,True,OK
DEC_1482,True,OK
DEC_1462,True,OK
DEC_3224,True,OK
DEC_3642,True,OK
DEC_2789,True,OK
DEC_1838,True,OK
DEC_2951,True,OK
DEC_4280,True,OK
DEC_0079,True,OK
DEC_1583,True,OK
DEC_3077,True,OK
DEC_3407,True,OK
DEC_0857,True,OK
DEC_1469,True,OK
DEC_2243,True,OK
DEC_0879,True,OK
DEC_2757,True,OK
DEC_4573,True,OK
DEC_4653,True,OK
DEC_1219,True,OK
DEC_3871,True,OK
DEC_1766,True,OK
DEC_1446,True,OK
DEC_4266,True,OK
DEC_3025,True,OK
DEC_2161,True,OK
DEC_1262,True,OK
DEC_1314,True,OK
DEC_1884,True,OK
DEC_2107,True,OK
DEC_1730,True,OK
DEC_0509,True,OK
DEC_3445,True,OK
DEC_4310,True,OK
DEC_2604,True,OK
DEC_2276,True,OK
DEC_3983,True,OK
DEC_3331,True,OK
DEC_4056,True,OK
DEC_4631,True,OK
DEC_1059,True,OK
ACT_011,True,OK
DEC_3261,True,OK
DEC_0995,True,OK
DEC_1980,True,OK
DEC_3127,True,OK
DEC_3727,True,OK
DEC_1293,True,OK
DEC_1600,True,OK
DEC_3400,False,Empty PDBQT
DEC_3136,True,OK
DEC_4060,True,OK
DEC_1032,True,OK
DEC_0186,True,OK
DEC_3996,True,OK
DEC_0460,True,OK
DEC_3502,True,OK
DEC_2957,True,OK
DEC_1982,True,OK
DEC_2356,True,OK
DEC_3676,True,OK
DEC_0681,True,OK
DEC_4341,True,OK
DEC_0493,True,OK
DEC_2158,True,OK
DEC_1771,True,OK
DEC_0899,True,OK
DEC_1835,True,OK
DEC_1877,True,OK
DEC_3320,True,OK
DEC_1602,True,OK
DEC_1020,True,OK
DEC_2790,True,OK
DEC_1985,True,OK
DEC_1096,True,OK
DEC_2836,True,OK
DEC_3721,True,OK
DEC_3912,True,OK
DEC_0531,True,OK
DEC_3309,True,OK
DEC_2554,True,OK
DEC_0382,True,OK
DEC_4190,True,OK
DEC_1791,True,OK
DEC_0365,True,OK
DEC_4289,True,OK
DEC_3347,True,OK
DEC_0821,True,OK
DEC_0282,True,OK
DEC_1572,True,OK
DEC_2163,True,OK
ACT_057,True,OK
DEC_2157,True,OK
DEC_1173,True,OK
DEC_0549,True,OK
DEC_2808,True,OK
DEC_0881,True,OK
DEC_4302,True,OK
DEC_2394,True,OK
DEC_2481,True,OK
DEC_4524,True,OK
DEC_0019,True,OK
DEC_0398,True,OK
DEC_1886,True,OK
DEC_2761,True,OK
DEC_3508,True,OK
DEC_1695,True,OK
DEC_1080,True,OK
DEC_3700,True,OK
DEC_0437,True,OK
DEC_4271,True,OK
DEC_0994,True,OK
DEC_0734,True,OK
DEC_0112,True,OK
DEC_4744,True,OK
DEC_1711,True,OK
DEC_2462,True,OK
DEC_4291,True,OK
DEC_2999,True,OK
DEC_2451,True,OK
DEC_1382,True,OK
DEC_4277,True,OK
DEC_0669,True,OK
DEC_4614,True,OK
DEC_1593,True,OK
DEC_1793,True,OK
DEC_2123,True,OK
DEC_3461,True,OK
DEC_2594,True,OK
DEC_4636,True,OK
DEC_3279,True,OK
DEC_2008,True,OK
DEC_3443,True,OK
DEC_1556,True,OK
DEC_3065,True,OK
DEC_3874,True,OK
DEC_4628,True,OK
DEC_1225,True,OK
DEC_0934,True,OK
DEC_1189,True,OK
DEC_0261,True,OK
DEC_1763,True,OK
DEC_0051,True,OK
DEC_4778,True,OK
DEC_3016,True,OK
DEC_3233,True,OK
DEC_1541,True,OK
DEC_3772,True,OK
DEC_2614,True,OK
DEC_1081,True,OK
DEC_1930,True,OK
DEC_2742,True,OK
DEC_1587,True,OK
DEC_1251,True,OK
DEC_3998,True,OK
DEC_3414,True,OK
DEC_0329,True,OK
DEC_2645,True,OK
DEC_1216,True,OK
DEC_1266,True,OK
DEC_1573,True,OK
DEC_4338,True,OK
DEC_1826,True,OK
DEC_0274,True,OK
DEC_4273,True,OK
DEC_1915,True,OK
DEC_3236,True,OK
DEC_2501,True,OK
DEC_4188,True,OK
DEC_2298,True,OK
DEC_0644,True,OK
DEC_1040,True,OK
DEC_3653,True,OK
DEC_1712,True,OK
DEC_2569,True,OK
DEC_2026,True,OK
DEC_1828,True,OK
DEC_0618,True,OK
DEC_2998,True,OK
DEC_3026,True,OK
DEC_0065,True,OK
DEC_4025,True,OK
DEC_1004,True,OK
DEC_3265,True,OK
DEC_4230,True,OK
DEC_3033,True,OK
ACT_085,True,OK
DEC_3795,True,OK
DEC_4654,True,OK
DEC_2257,True,OK
DEC_3425,True,OK
DEC_3325,True,OK
DEC_2662,True,OK
DEC_3840,True,OK
DEC_4189,True,OK
DEC_0275,True,OK
DEC_0006,True,OK
DEC_0926,True,OK
DEC_2373,True,OK
DEC_1221,True,OK
DEC_2909,True,OK
DEC_3440,True,OK
DEC_4419,True,OK
DEC_0559,True,OK
DEC_3487,True,OK
DEC_3946,True,OK
DEC_4000,True,OK
DEC_2131,True,OK
DEC_3198,True,OK
DEC_2392,True,OK
DEC_3740,True,OK
DEC_0919,True,OK
DEC_3498,True,OK
DEC_2265,True,OK
DEC_4730,True,OK
DEC_1260,True,OK
DEC_0389,True,OK
DEC_4712,True,OK
DEC_1066,True,OK
DEC_2077,True,OK
DEC_1121,True,OK
DEC_1742,True,OK
DEC_0841,True,OK
DEC_4297,True,OK
DEC_1521,True,OK
DEC_4039,True,OK
DEC_1813,True,OK
DEC_0484,True,OK
DEC_3620,True,OK
DEC_2217,True,OK
DEC_2261,True,OK
DEC_1797,True,OK
DEC_0168,True,OK
DEC_2286,True,OK
DEC_3750,True,OK
DEC_4048,True,OK
DEC_3247,True,OK
ACT_022,True,OK
DEC_1183,True,OK
DEC_0515,True,OK
DEC_1324,True,OK
DEC_1865,True,OK
DEC_1187,True,OK
DEC_0566,True,OK
DEC_2068,True,OK
DEC_4694,True,OK
DEC_1603,True,OK
DEC_0713,True,OK
DEC_0394,True,OK
DEC_2402,True,OK
DEC_3413,True,OK
DEC_2336,True,OK
DEC_3527,True,OK
DEC_3591,True,OK
DEC_4637,True,OK
DEC_1749,True,OK
DEC_3310,True,OK
DEC_0871,True,OK
DEC_1934,True,OK
DEC_0598,True,OK
DEC_4334,True,OK
DEC_1123,True,OK
DEC_1143,True,OK
DEC_0340,True,OK
DEC_0507,True,OK
DEC_3929,True,OK
DEC_3183,True,OK
DEC_0436,True,OK
DEC_0835,True,OK
DEC_3814,True,OK
DEC_1969,True,OK
DEC_0321,True,OK
DEC_1411,True,OK
DEC_2692,True,OK
DEC_3509,True,OK
DEC_3822,True,OK
DEC_3746,True,OK
DEC_2230,True,OK
DEC_0001,True,OK
DEC_0741,True,OK
DEC_3922,True,OK
DEC_4191,True,OK
DEC_2294,True,OK
DEC_0347,True,OK
DEC_0273,True,OK
DEC_2148,True,OK
DEC_0937,True,OK
DEC_0016,True,OK
DEC_2377,True,OK
DEC_4406,True,OK
DEC_2857,True,OK
DEC_1764,True,OK
DEC_2327,True,OK
DEC_1491,True,OK
DEC_0724,True,OK
DEC_2219,True,OK
DEC_2166,True,OK
DEC_3867,True,OK
DEC_1673,True,OK
DEC_4559,True,OK
DEC_1417,True,OK
DEC_0880,True,OK
DEC_4698,True,OK
DEC_1478,True,OK
DEC_0889,True,OK
DEC_1789,True,OK
DEC_4662,True,OK
DEC_2412,True,OK
DEC_2120,True,OK
DEC_3618,True,OK
DEC_2783,True,OK
DEC_2610,True,OK
DEC_3386,True,OK
DEC_2717,True,OK
DEC_4324,True,OK
DEC_2924,True,OK
DEC_2409,True,OK
DEC_1894,True,OK
DEC_4229,True,OK
DEC_1716,True,OK
DEC_2311,True,OK
DEC_0663,True,OK
DEC_0042,True,OK
DEC_3572,True,OK
DEC_3921,True,OK
DEC_3801,True,OK
DEC_1869,True,OK
DEC_4447,True,OK
DEC_4413,True,OK
DEC_1878,True,OK
DEC_4624,True,OK
DEC_1466,True,OK
ACT_084,True,OK
DEC_2164,True,OK
DEC_2191,True,OK
DEC_2689,True,OK
DEC_2017,True,OK
DEC_2807,True,OK
DEC_1638,True,OK
DEC_3895,True,OK
DEC_1390,True,OK
DEC_2563,True,OK
DEC_4303,True,OK
DEC_0136,True,OK
DEC_2656,True,OK
DEC_4532,True,OK
DEC_4287,True,OK
DEC_1898,True,OK
DEC_3593,True,OK
DEC_2185,True,OK
DEC_0610,True,OK
DEC_1912,True,OK
DEC_2541,True,OK
DEC_2099,True,OK
DEC_3469,True,OK
DEC_3709,True,OK
DEC_3861,True,OK
DEC_2113,True,OK
DEC_1343,True,OK
DEC_3468,True,OK
DEC_1154,True,OK
DEC_3667,True,OK
DEC_2868,True,OK
DEC_3452,True,OK
DEC_0765,True,OK
DEC_3916,True,OK
DEC_4248,True,OK
DEC_0004,True,OK
DEC_2696,True,OK
DEC_4477,True,OK
DEC_0465,True,OK
DEC_2936,True,OK
DEC_4680,True,OK
DEC_2745,True,OK
DEC_0237,True,OK
DEC_4603,True,OK
DEC_2371,True,OK
DEC_0735,True,OK
DEC_1890,True,OK
DEC_0523,True,OK
DEC_1525,True,OK
DEC_3150,True,OK
DEC_2975,True,OK
DEC_2456,True,OK
DEC_0111,True,OK
DEC_4400,True,OK
DEC_2449,True,OK
DEC_1242,True,OK
DEC_4659,True,OK
DEC_1275,True,OK
DEC_2922,True,OK
DEC_2000,True,OK
DEC_4544,True,OK
DEC_1686,True,OK
DEC_0838,True,OK
DEC_3780,True,OK
DEC_0935,True,OK
DEC_1855,True,OK
DEC_1149,True,OK
DEC_0067,True,OK
DEC_1534,True,OK
DEC_4710,True,OK
DEC_0155,True,OK
DEC_0230,True,OK
DEC_0463,True,OK
DEC_1737,True,OK
DEC_2767,False,Empty PDBQT
DEC_0327,True,OK
DEC_0059,True,OK
DEC_3753,True,OK
DEC_0571,True,OK
DEC_1967,True,OK
DEC_3354,True,OK
DEC_2180,True,OK
DEC_4215,True,OK
DEC_2665,True,OK
DEC_2578,True,OK
DEC_3625,True,OK
DEC_1634,True,OK
DEC_2582,True,OK
DEC_4339,True,OK
DEC_2032,True,OK
DEC_4292,True,OK
DEC_1389,True,OK
DEC_3683,True,OK
DEC_1012,True,OK
DEC_3412,True,OK
DEC_0588,True,OK
DEC_0123,True,OK
DEC_3128,True,OK
DEC_0121,True,OK
DEC_0946,True,OK
DEC_3729,True,OK
DEC_4616,True,OK
DEC_3213,True,OK
DEC_2654,True,OK
DEC_3086,True,OK
DEC_0138,True,OK
DEC_4538,True,OK
DEC_3471,True,OK
DEC_2136,True,OK
DEC_1698,True,OK
DEC_3900,True,OK
DEC_1707,True,OK
DEC_3333,True,OK
DEC_3095,True,OK
DEC_2347,True,OK
DEC_2782,True,OK
ACT_049,True,OK
DEC_3808,True,OK
DEC_3017,True,OK
DEC_0061,True,OK
DEC_3091,True,OK
DEC_3342,True,OK
DEC_1595,True,OK
DEC_0411,True,OK
DEC_3307,True,OK
DEC_3717,True,OK
DEC_2611,True,OK
DEC_3240,True,OK
DEC_3299,True,OK
DEC_0427,True,OK
DEC_1653,True,OK
DEC_1152,True,OK
DEC_3038,True,OK
DEC_1795,True,OK
DEC_1136,True,OK
DEC_4676,True,OK
DEC_0561,True,OK
DEC_2520,True,OK
DEC_2652,True,OK
DEC_2126,True,OK
DEC_1821,True,OK
DEC_2241,True,OK
DEC_0535,True,OK
DEC_3504,True,OK
DEC_2150,True,OK
DEC_1860,True,OK
DEC_3870,True,OK
DEC_4171,True,OK
DEC_2172,True,OK
DEC_1926,True,OK
DEC_2024,True,OK
DEC_3587,True,OK
DEC_3789,True,OK
DEC_1204,True,OK
DEC_3553,True,OK
DEC_3396,True,OK
DEC_4036,True,OK
DEC_3526,True,OK
DEC_2500,True,OK
DEC_4252,True,OK
DEC_3707,True,OK
DEC_0993,True,OK
DEC_3640,True,OK
DEC_0895,True,OK
DEC_1942,True,OK
DEC_0312,True,OK
DEC_3706,True,OK
DEC_4144,True,OK
DEC_1341,True,OK
DEC_1693,True,OK
DEC_3383,True,OK
DEC_0774,True,OK
ACT_046,True,OK
DEC_1109,True,OK
DEC_1899,True,OK
DEC_3174,True,OK
DEC_3950,True,OK
DEC_3046,True,OK
DEC_1493,True,OK
DEC_3296,True,OK
DEC_3631,True,OK
DEC_0497,True,OK
DEC_3793,True,OK
DEC_4709,True,OK
DEC_0279,True,OK
DEC_0101,True,OK
DEC_1108,True,OK
DEC_1532,True,OK
DEC_4601,True,OK
DEC_2443,True,OK
DEC_1825,True,OK
DEC_0666,True,OK
DEC_2646,True,OK
DEC_4123,True,OK
DEC_2225,True,OK
DEC_0595,True,OK
DEC_1291,True,OK
DEC_3777,True,OK
DEC_4088,True,OK
DEC_1651,True,OK
DEC_3523,True,OK
DEC_4435,True,OK
DEC_3710,True,OK
DEC_2540,True,OK
DEC_3422,True,OK
DEC_1622,True,OK
DEC_2251,True,OK
DEC_2390,True,OK
ACT_004,True,OK
DEC_3227,True,OK
DEC_2366,True,OK
DEC_1326,True,OK
DEC_3006,True,OK
DEC_3345,True,OK
DEC_1472,True,OK
DEC_0943,True,OK
DEC_2323,True,OK
DEC_3197,True,OK
DEC_2573,True,OK
DEC_3246,True,OK
DEC_2434,True,OK
DEC_4055,True,OK
DEC_2361,True,OK
DEC_0921,True,OK
DEC_2472,True,OK
DEC_2605,True,OK
DEC_0474,True,OK
DEC_3434,True,OK
DEC_2884,True,OK
DEC_1515,True,OK
DEC_4311,True,OK
DEC_4160,True,OK
ACT_014,True,OK
DEC_3473,True,OK
DEC_0264,True,OK
DEC_1987,True,OK
DEC_1458,True,OK
DEC_3056,True,OK
DEC_0848,True,OK
DEC_4090,True,OK
DEC_3475,True,OK
DEC_4516,True,OK
DEC_2732,True,OK
DEC_3460,True,OK
DEC_0789,True,OK
DEC_0214,True,OK
DEC_2075,True,OK
DEC_1363,True,OK
DEC_2040,True,OK
DEC_0845,True,OK
DEC_0127,True,OK
DEC_2613,True,OK
DEC_4737,True,OK
DEC_3175,True,OK
DEC_4074,True,OK
DEC_2777,True,OK
DEC_2187,True,OK
DEC_0469,True,OK
DEC_2183,True,OK
DEC_2590,True,OK
DEC_3165,True,OK
DEC_1483,True,OK
DEC_0094,True,OK
DEC_1727,True,OK
DEC_1765,True,OK
DEC_2401,True,OK
DEC_2765,True,OK
DEC_3671,True,OK
DEC_1535,True,OK
DEC_1723,True,OK
DEC_3756,True,OK
DEC_0218,True,OK
DEC_3034,True,OK
DEC_0786,True,OK
DEC_1205,True,OK
DEC_4657,True,OK
DEC_1933,True,OK
DEC_3273,True,OK
DEC_2622,True,OK
DEC_1370,True,OK
DEC_0104,True,OK
DEC_3278,True,OK
DEC_1351,True,OK
DEC_1232,True,OK
DEC_1840,True,OK
DEC_1167,True,OK
DEC_4539,True,OK
DEC_2798,True,OK
DEC_0743,True,OK
DEC_1945,True,OK
DEC_1621,True,OK
DEC_2832,True,OK
DEC_0227,True,OK
DEC_2888,True,OK
DEC_2426,True,OK
DEC_0243,True,OK
DEC_0945,True,OK
DEC_3421,True,OK
DEC_1114,True,OK
DEC_2925,True,OK
DEC_0196,True,OK
DEC_4370,True,OK
DEC_1122,True,OK
DEC_0517,True,OK
DEC_4632,True,OK
ACT_080,True,OK
DEC_3404,True,OK
DEC_4420,True,OK
DEC_3520,True,OK
DEC_4639,True,OK
DEC_2046,True,OK
DEC_0972,True,OK
DEC_2633,True,OK
ACT_030,True,OK
DEC_0262,True,OK
DEC_2167,True,OK
DEC_4569,True,OK
DEC_0657,True,OK
DEC_0317,True,OK
DEC_1958,True,OK
DEC_4634,True,OK
DEC_4041,True,OK
DEC_2063,True,OK
DEC_1568,True,OK
DEC_2709,True,OK
DEC_1626,True,OK
DEC_2209,True,OK
DEC_2132,True,OK
DEC_4749,True,OK
DEC_4661,True,OK
DEC_0777,True,OK
DEC_0846,True,OK
DEC_4740,True,OK
DEC_1001,True,OK
DEC_0749,True,OK
DEC_2353,True,OK
DEC_4444,True,OK
ACT_065,True,OK
DEC_4234,True,OK
DEC_2379,True,OK
DEC_4351,True,OK
DEC_3490,True,OK
DEC_1193,True,OK
DEC_2235,True,OK
DEC_2928,True,OK
DEC_1902,True,OK
DEC_0464,True,OK
DEC_2760,True,OK
DEC_0986,True,OK
DEC_4529,True,OK
DEC_4045,True,OK
DEC_1647,True,OK
DEC_4305,True,OK
DEC_0501,True,OK
DEC_0720,True,OK
DEC_3655,True,OK
ACT_077,True,OK
DEC_0495,True,OK
DEC_2491,True,OK
DEC_3646,True,OK
DEC_2358,True,OK
DEC_0973,True,OK
DEC_3143,True,OK
DEC_2076,True,OK
DEC_1856,True,OK
DEC_2474,True,OK
DEC_1574,True,OK
DEC_2037,True,OK
DEC_2492,True,OK
DEC_4183,False,Empty PDBQT
DEC_3335,True,OK
DEC_0572,True,OK
DEC_0226,True,OK
DEC_1917,True,OK
DEC_0883,False,Timeout
DEC_3208,True,OK
DEC_1827,True,OK
DEC_0457,True,OK
DEC_0462,True,OK
DEC_1423,False,Empty PDBQT
DEC_0557,True,OK
DEC_4061,True,OK
DEC_0366,True,OK
DEC_1190,True,OK
DEC_4251,True,OK
DEC_4020,True,OK
DEC_3806,True,OK
DEC_0311,True,OK
DEC_0369,True,OK
DEC_2470,True,OK
DEC_0400,True,OK
DEC_4342,True,OK
DEC_0380,True,OK
DEC_1684,True,OK
DEC_2331,True,OK
DEC_1456,True,OK
DEC_1169,True,OK
DEC_3887,True,OK
DEC_4453,True,OK
DEC_3366,True,OK
DEC_2237,True,OK
DEC_3628,True,OK
DEC_2073,True,OK
DEC_3099,True,OK
ACT_018,False,Empty PDBQT
DEC_3005,True,OK
DEC_1249,True,OK
DEC_0381,True,OK
DEC_3186,True,OK
DEC_1652,True,OK
DEC_3844,True,OK
DEC_3879,True,OK
DEC_3230,True,OK
DEC_1263,True,OK
DEC_1837,True,OK
DEC_0665,True,OK
DEC_0021,True,OK
DEC_4329,True,OK
